,Player,Overall Score,Potential Score,Market Value,Weekly Salary,Height,Weight,Age,Preferred Foot,Ball Skills,Defence,Mental,Passing,Physical,Shooting,Goalkeeping
964,Will Longbottom,55,61,110000,1500,175,62,21,Left,56.0,40.0,51.166666666666664,43.0,62.142857142857146,42.75,11.0
965,Sam Sargeant,55,65,100000,1500,183,67,22,Right,17.0,15.333333333333334,24.333333333333332,20.333333333333332,41.57142857142857,18.25,54.0
966,Lee Joon Hee,55,59,80000,1500,192,89,26,Right,18.5,15.333333333333334,31.833333333333332,23.0,42.857142857142854,19.0,53.8
967,Anthony Breslin,55,62,100000,1500,173,73,23,Left,48.5,52.666666666666664,45.666666666666664,53.666666666666664,65.14285714285714,35.0,12.0
968,Esteban Giraldo,55,58,70000,1500,199,88,28,Right,17.5,15.666666666666666,24.5,21.666666666666668,46.57142857142857,19.75,53.0
969,Geovan Montes,55,62,100000,1500,176,70,24,Right,48.5,54.333333333333336,46.666666666666664,49.0,64.85714285714286,40.375,9.4
970,Nathan Gartside,55,65,100000,1500,182,69,22,Right,19.5,15.333333333333334,28.333333333333332,23.0,47.142857142857146,21.0,53.4
971,Ye Chugui,55,60,110000,1700,178,70,26,Right,52.0,49.666666666666664,52.833333333333336,51.666666666666664,61.0,49.625,12.8
972,Zhang Chenlong,55,56,80000,1800,175,65,27,Right,50.0,51.0,45.0,54.0,67.0,37.375,12.2
973,Evan Gumbs,55,62,100000,1500,177,76,23,Right,39.5,53.333333333333336,45.166666666666664,34.666666666666664,68.71428571428571,35.875,9.8
974,Ge Zhen,55,55,50000,1800,179,72,33,Right,49.0,52.333333333333336,49.5,48.0,63.285714285714285,31.5,11.0
975,Devarn Green,55,63,120000,2900,173,64,24,Right,55.5,17.333333333333332,40.666666666666664,38.333333333333336,60.57142857142857,46.125,9.0
976,Evan Osam,55,66,120000,1500,178,70,23,Left,50.0,50.666666666666664,47.833333333333336,48.666666666666664,63.857142857142854,34.625,12.2
977,Jin Qiang,55,58,90000,1800,185,80,27,Right,47.0,52.666666666666664,48.166666666666664,51.666666666666664,65.42857142857143,41.875,10.2
978,Chen Jie,55,55,80000,2100,178,76,30,Right,57.0,56.666666666666664,52.833333333333336,48.333333333333336,66.0,41.375,9.8
979,Danny Collinge,55,68,140000,1600,180,70,22,Right,48.0,54.0,40.666666666666664,44.333333333333336,53.857142857142854,30.0,11.0
980,Xiang Hantian,55,61,110000,1900,175,63,24,Right,55.0,47.0,45.166666666666664,53.0,70.71428571428571,38.0,13.2
981,Kristoffer Stephensen,55,55,80000,1500,188,72,29,Right,51.5,40.333333333333336,46.0,56.666666666666664,58.285714285714285,46.5,9.6
982,Ma Sang Hoon,55,57,80000,1500,183,78,29,Right,27.5,56.333333333333336,41.666666666666664,27.0,56.42857142857143,31.5,9.6
983,Mathias Rosenørn,55,59,80000,1600,184,81,27,Right,16.0,13.666666666666666,29.833333333333332,27.0,45.42857142857143,20.125,55.2
984,Ruairí Harkin,55,55,80000,1500,183,72,30,Right,53.0,49.333333333333336,53.5,55.666666666666664,56.57142857142857,52.25,9.8
985,Cristian Sosa,55,55,40000,2500,183,82,35,Right,50.5,48.333333333333336,59.5,46.666666666666664,66.42857142857143,41.875,12.0
986,Shaun Kelly,55,55,70000,1500,180,74,30,Right,51.5,52.666666666666664,51.666666666666664,50.666666666666664,55.857142857142854,44.375,11.2
987,Sun Shoubo,55,55,15000,1500,192,80,37,Right,18.0,18.666666666666668,29.833333333333332,16.0,53.57142857142857,24.5,55.2
988,Sebastian Betancur,54,62,90000,1500,175,70,21,Right,47.0,49.333333333333336,45.0,47.0,64.28571428571429,28.375,10.8
989,Yeferson Rodallega,54,64,90000,1500,175,70,19,Left,50.5,51.666666666666664,41.666666666666664,48.0,60.714285714285715,29.0,11.0
990,Simón Contreras,54,72,140000,1500,178,70,18,Right,53.5,13.666666666666666,40.166666666666664,34.666666666666664,62.42857142857143,43.0,10.8
991,Isak Amundsen,54,68,140000,1500,185,75,20,Right,34.0,53.666666666666664,43.166666666666664,40.666666666666664,59.285714285714285,34.25,8.4
992,Mark Gallagher,54,74,140000,1500,182,75,19,Right,53.0,50.0,51.5,51.0,56.285714285714285,45.375,11.0
993,Linus Borgström,54,68,130000,1500,175,70,19,Right,46.5,49.0,47.5,42.333333333333336,66.71428571428571,27.625,9.8
994,Abdallah Basit,54,66,120000,1500,180,78,20,Right,45.5,44.333333333333336,48.5,57.0,59.142857142857146,40.875,8.8
995,Álvaro Meléndez,54,59,90000,1500,170,62,23,Right,53.0,13.0,41.0,42.333333333333336,63.857142857142854,49.75,8.2
996,Miguel Ángel Cornejo,54,64,110000,1500,175,70,20,Right,49.0,39.0,45.5,53.666666666666664,60.857142857142854,42.75,9.2
997,Bernhard Unger,54,65,90000,1500,190,83,21,Right,12.5,14.333333333333334,25.833333333333332,22.0,45.142857142857146,12.75,52.8
998,Luis Alcivar,54,64,90000,1500,185,64,21,Right,12.5,11.0,27.666666666666668,16.333333333333332,34.857142857142854,14.5,53.0
999,Faris Abdi,54,68,140000,2400,180,75,21,Left,52.0,51.0,45.333333333333336,41.333333333333336,62.714285714285715,32.875,11.4
1000,Tarik Ibrahimagić,54,67,120000,1500,175,70,19,Right,51.5,42.333333333333336,48.666666666666664,55.333333333333336,62.142857142857146,42.0,9.8
1001,Jeremy Kelly,54,63,90000,1500,178,66,22,Right,47.5,55.333333333333336,48.333333333333336,39.0,62.0,32.25,11.4
1002,Ryan De Vries,54,54,70000,1500,182,82,28,Right,49.0,20.666666666666668,43.666666666666664,33.0,65.28571428571429,45.0,9.2
1003,John Pulskamp,54,69,120000,1500,185,86,19,Right,11.5,12.333333333333334,23.333333333333332,20.666666666666668,36.42857142857143,14.875,53.6
1004,Cătălin Căpățănă,54,70,110000,1500,186,78,18,Right,15.5,11.0,25.666666666666668,17.0,46.142857142857146,16.25,54.6
1005,Víctor Abrego,54,62,100000,2200,175,65,23,Right,54.5,38.333333333333336,46.333333333333336,56.666666666666664,65.42857142857143,36.875,10.4
1006,Cameron Saul,54,61,100000,1500,178,79,25,Left,48.5,15.666666666666666,37.333333333333336,41.333333333333336,64.28571428571429,48.25,8.8
1007,Pablo Díaz,54,63,90000,1500,178,70,20,Right,45.0,53.666666666666664,46.5,47.0,60.714285714285715,37.625,9.6
1008,Noah Smith,54,66,100000,1500,182,80,19,Left,48.5,53.0,44.166666666666664,41.0,62.714285714285715,31.0,8.0
1009,Mohammed Diomande,54,70,130000,1500,175,75,18,Left,54.5,46.0,50.0,54.333333333333336,60.57142857142857,32.25,9.6
1010,Daiki Mitsui,54,72,120000,1500,189,80,19,Right,10.5,12.666666666666666,27.166666666666668,19.666666666666668,37.42857142857143,13.75,52.4
1011,Ryotaro Ishida,54,71,120000,1500,175,72,18,Right,53.0,51.333333333333336,44.833333333333336,49.666666666666664,71.0,35.0,8.8
1012,Nader Al Sharari,54,61,90000,2400,184,75,24,Right,31.0,54.666666666666664,42.0,27.333333333333332,56.857142857142854,28.0,10.0
1013,Jhon Pereira,54,64,110000,2100,185,67,22,Right,55.5,14.666666666666666,37.5,37.0,57.42857142857143,47.625,9.0
1014,Marcos Olmedo,54,62,100000,1800,175,70,21,Right,49.5,24.666666666666668,40.166666666666664,51.333333333333336,58.42857142857143,40.125,8.2
1015,Juan Briones,54,72,130000,1500,175,70,18,Right,51.0,52.333333333333336,48.0,52.666666666666664,59.714285714285715,36.25,10.6
1016,Martin Rennie,54,58,90000,1500,184,79,26,Left,47.0,17.666666666666668,38.5,33.0,60.285714285714285,51.875,11.4
1017,Juan Ferrufino,54,71,140000,1500,175,70,19,Right,54.0,15.333333333333334,42.0,35.666666666666664,57.285714285714285,48.25,7.4
1018,Nelson Orozco,54,64,110000,1600,175,70,20,Right,54.5,10.666666666666666,38.5,35.333333333333336,57.285714285714285,47.875,10.4
1019,Rolando Arrasco,54,62,100000,2200,168,63,24,Right,53.5,24.333333333333332,40.166666666666664,47.666666666666664,59.57142857142857,42.0,7.8
1020,Ronaldo Andía,54,63,90000,1900,172,70,23,Right,40.5,52.666666666666664,43.0,49.0,59.57142857142857,29.625,9.2
1021,Agustín Morales,54,65,120000,2100,176,77,22,Right,54.5,11.666666666666666,38.0,31.666666666666668,60.42857142857143,47.0,10.2
1022,Orges Bunjaku,54,70,130000,1500,180,75,19,Left,56.5,46.0,48.5,53.0,63.0,46.375,8.6
1023,Jakub Kałuziński,54,71,130000,1500,172,64,17,Right,54.0,43.666666666666664,46.0,54.333333333333336,59.285714285714285,46.5,11.0
1024,Bartłomiej Wdowik,54,66,100000,1500,184,72,19,Left,48.0,52.333333333333336,46.333333333333336,36.333333333333336,61.714285714285715,32.25,8.4
1025,Danny Lupano,54,70,130000,1500,193,82,20,Right,38.5,51.333333333333336,43.666666666666664,39.666666666666664,60.142857142857146,31.375,8.6
1026,Johnny Spike Gill,54,71,140000,1500,180,64,19,Right,53.5,43.333333333333336,50.333333333333336,53.333333333333336,60.42857142857143,43.75,11.6
1027,Tiago Galletto,54,73,130000,1500,181,78,18,Right,50.0,38.0,47.5,54.0,57.285714285714285,44.25,7.8
1028,D'sean Theobalds,54,57,80000,1500,179,69,25,Right,51.0,46.666666666666664,49.666666666666664,56.0,61.142857142857146,43.375,9.2
1029,Rodrigo Duarte,54,74,120000,1500,175,71,18,Right,44.0,52.666666666666664,43.833333333333336,39.333333333333336,60.714285714285715,30.625,9.4
1030,Díver Torres,54,64,100000,1500,175,72,18,Right,58.0,13.333333333333334,44.5,35.666666666666664,61.285714285714285,47.25,9.2
1031,David Barreto,54,59,90000,2400,175,73,23,Right,57.5,26.333333333333332,40.666666666666664,40.0,60.714285714285715,45.875,9.2
1032,José Martínez,54,68,130000,1500,172,63,17,Right,48.5,53.333333333333336,46.5,46.666666666666664,56.285714285714285,36.625,9.6
1033,Dardan Shabanhaxhaj,54,70,140000,1500,180,75,19,Right,55.5,35.666666666666664,44.166666666666664,52.0,56.857142857142854,43.125,12.2
1034,Winfred Amoah,54,68,150000,2000,170,65,20,Right,54.5,22.333333333333332,38.833333333333336,51.0,59.0,48.25,13.2
1035,Simón González,54,67,110000,1500,190,85,19,Right,28.5,53.666666666666664,39.5,29.0,57.42857142857143,27.375,9.6
1036,Anton Tanghe,54,63,100000,1600,186,76,21,Right,30.0,54.666666666666664,40.666666666666664,32.0,58.57142857142857,31.75,9.4
1037,Oliver Daedlow,54,69,140000,1500,180,75,20,Right,55.5,54.666666666666664,53.5,50.333333333333336,66.0,42.375,10.4
1038,Bruno Barticciotto,54,75,160000,1500,175,70,19,Right,45.5,15.333333333333334,39.0,32.333333333333336,56.57142857142857,46.375,12.2
1039,Paolo Alcocer,54,68,130000,1500,179,73,20,Right,50.5,47.0,47.833333333333336,53.666666666666664,59.57142857142857,38.125,9.4
1040,Obed Nkambadio,54,74,110000,1500,185,78,17,Right,12.0,10.0,27.166666666666668,22.0,37.857142857142854,13.5,52.4
1041,Eric Lopez,54,67,110000,1500,183,75,21,Left,9.5,9.666666666666666,26.0,17.333333333333332,33.57142857142857,13.75,53.8
1042,Benjamin Hjertstrand,54,57,80000,1500,180,77,26,Left,27.5,57.333333333333336,38.333333333333336,33.0,61.57142857142857,34.375,9.6
1043,Yutaro Oda,54,69,130000,1500,181,77,19,Right,57.0,37.0,48.166666666666664,47.0,61.142857142857146,45.75,6.6
1044,Jair Castillo,54,63,100000,1500,178,69,23,Right,49.0,50.0,49.166666666666664,51.333333333333336,64.0,39.125,10.4
1045,Teemu Penninkangas,54,55,70000,1500,193,82,28,Left,34.0,56.333333333333336,38.333333333333336,41.333333333333336,58.0,28.125,9.8
1046,Cho Hyun Taek,54,74,120000,1500,180,65,19,Left,52.0,53.0,51.666666666666664,51.0,60.0,34.875,10.4
1047,William Seymore,54,54,70000,1500,182,82,28,Right,53.5,48.333333333333336,51.666666666666664,56.666666666666664,64.42857142857143,40.25,10.2
1048,Hidetoshi Takeda,54,69,130000,1500,175,68,18,Right,58.5,35.666666666666664,43.333333333333336,58.0,60.285714285714285,52.25,10.0
1049,Bartosz Prętnik,54,70,130000,1500,180,71,19,Right,47.5,49.0,49.5,44.0,63.857142857142854,35.125,11.2
1050,Tobias Reinhart,54,70,140000,1500,176,70,20,Right,55.5,45.666666666666664,50.166666666666664,52.333333333333336,62.0,42.5,9.8
1051,Milos Bocic,54,68,150000,1500,173,70,20,Right,55.5,21.0,36.666666666666664,36.0,55.0,46.5,8.8
1052,Elis Isufi,54,70,140000,1800,186,84,20,Right,33.5,54.333333333333336,40.333333333333336,32.0,59.285714285714285,31.25,12.0
1053,Rodrigo Vera,54,57,90000,2200,180,75,24,Left,59.5,39.666666666666664,46.333333333333336,53.666666666666664,59.142857142857146,41.5,10.2
1054,Scott Glover,54,69,130000,1500,182,75,19,Right,47.0,53.333333333333336,43.666666666666664,42.333333333333336,61.0,33.25,9.6
1055,Ewan Hatfout,54,71,120000,1500,193,79,20,Right,13.0,9.666666666666666,25.5,18.666666666666668,36.42857142857143,14.25,54.8
1056,Sebastian S. Sebulonsen,54,67,130000,1500,181,78,20,Right,58.0,41.0,46.833333333333336,56.666666666666664,61.857142857142854,47.5,11.0
1057,Amara Konate,54,67,130000,1500,180,70,21,Right,54.5,55.666666666666664,49.5,55.0,57.57142857142857,39.375,6.8
1058,Brede Sandmoen,54,71,140000,1500,177,65,20,Right,52.0,41.333333333333336,48.0,53.333333333333336,64.57142857142857,44.125,12.2
1059,Tobias Carlsson,54,63,100000,1500,187,73,25,Right,33.0,53.333333333333336,41.833333333333336,31.333333333333332,53.57142857142857,27.875,11.4
1060,Ennio van der Gouw,54,73,120000,1500,195,81,19,Right,8.5,10.666666666666666,24.0,17.666666666666668,42.142857142857146,15.25,55.4
1061,Kevin Egell-Johnsen,54,69,140000,1500,177,73,20,Right,49.0,54.0,46.0,34.0,62.0,29.625,8.4
1062,Valentin Rabouille,54,67,100000,1500,187,80,20,Right,14.0,9.666666666666666,25.166666666666668,18.333333333333332,34.142857142857146,13.125,53.2
1063,Yared Abetew,54,69,140000,1500,187,80,21,Right,47.5,49.333333333333336,42.5,46.333333333333336,63.57142857142857,32.125,6.8
1064,Ren Wei,54,63,110000,1900,184,77,23,Right,53.5,14.0,41.166666666666664,39.333333333333336,60.714285714285715,52.125,9.0
1065,Jorge Echeverría,54,62,100000,1500,174,70,20,Right,49.0,24.666666666666668,38.666666666666664,47.0,63.142857142857146,40.625,9.6
1066,Vicente Prado,54,64,110000,1500,171,66,21,Right,49.0,45.0,52.333333333333336,46.333333333333336,70.42857142857143,43.5,10.4
1067,Arturo Guerrero,54,71,140000,1500,175,70,19,Right,56.5,40.333333333333336,46.166666666666664,47.333333333333336,59.285714285714285,40.125,10.0
1068,Samuel Ballet,54,74,140000,1500,180,78,19,Right,45.0,18.333333333333332,39.5,34.0,58.857142857142854,48.875,10.6
1069,Mauricio Matzuda,54,62,100000,1600,170,66,20,Right,51.5,30.0,52.666666666666664,61.0,67.14285714285714,42.0,11.2
1070,Gordon Büch,54,61,90000,1500,183,81,24,Left,44.0,57.0,47.666666666666664,40.0,58.857142857142854,43.125,10.6
1071,Luke Cundle,54,76,150000,1500,170,62,18,Right,55.5,48.0,50.333333333333336,53.666666666666664,61.42857142857143,48.75,10.2
1072,Adrian Beck,54,60,90000,1500,186,75,23,Right,51.0,47.666666666666664,48.5,52.0,59.714285714285715,37.625,10.8
1073,David Pérez,54,64,100000,1500,176,68,21,Right,52.5,51.333333333333336,48.166666666666664,52.666666666666664,60.714285714285715,38.875,11.6
1074,Wojciech Błyszko,54,69,140000,1500,197,89,20,Right,27.0,54.0,39.166666666666664,29.333333333333332,57.285714285714285,30.75,9.4
1075,Hayden Hackney,54,76,150000,1500,175,70,18,Right,51.5,42.0,45.166666666666664,56.333333333333336,62.42857142857143,44.0,12.6
1076,Andrés De Armas,54,64,110000,1500,174,69,21,Right,53.0,24.333333333333332,40.5,49.666666666666664,61.285714285714285,46.5,10.0
1077,Alessandro Russo,54,74,120000,1500,193,74,19,Right,13.0,12.0,23.666666666666668,19.666666666666668,33.285714285714285,13.0,54.2
1078,Isak Jansson,54,68,130000,1500,176,77,18,Right,54.0,40.333333333333336,50.0,50.0,71.85714285714286,40.5,9.8
1079,Sebastian García,54,65,110000,1500,175,70,20,Right,52.0,33.0,46.0,53.0,60.57142857142857,40.0,9.0
1080,Hector Kyprianou,54,69,130000,1500,189,74,19,Right,51.5,52.333333333333336,48.0,50.0,63.0,38.875,8.6
1081,Grant Horton,54,68,130000,1500,185,78,18,Right,44.0,50.666666666666664,44.0,42.666666666666664,61.142857142857146,28.375,11.2
1082,Roberto Hinojosa,54,67,130000,1500,170,70,21,Left,50.5,35.333333333333336,47.166666666666664,55.0,50.714285714285715,39.875,7.4
1083,Ruslan Neshcheret,54,69,110000,1500,190,81,18,Right,13.5,11.0,27.166666666666668,20.0,30.857142857142858,15.0,55.0
1084,Pontus Rödin,54,64,90000,1500,184,74,20,Right,29.0,53.666666666666664,40.166666666666664,31.333333333333332,61.0,31.125,10.8
1085,Niclas Bergmark,54,68,130000,1500,191,73,18,Right,50.5,51.333333333333336,47.333333333333336,45.0,60.0,31.375,9.4
1086,Dany Cattin,54,72,140000,1500,180,74,19,Right,49.0,16.333333333333332,42.5,36.0,58.857142857142854,46.5,9.8
1087,Kevin Perez,54,63,100000,1500,170,65,23,Right,55.5,33.333333333333336,47.5,47.666666666666664,61.0,42.75,9.8
1088,Oh Hoo Sung,54,70,150000,1500,173,64,21,Right,53.0,43.666666666666664,46.666666666666664,54.666666666666664,57.857142857142854,42.75,9.2
1089,Adam Senior,54,74,130000,1500,185,70,18,Right,36.5,54.666666666666664,45.0,36.333333333333336,61.0,27.75,10.8
1090,Maximiliano Rodríguez Vejar,54,61,90000,1500,172,68,20,Right,43.0,19.0,43.166666666666664,37.333333333333336,59.42857142857143,49.125,9.4
1091,Eric Tia,54,62,100000,2000,179,69,23,Right,51.5,26.333333333333332,37.666666666666664,54.666666666666664,59.42857142857143,46.125,9.4
1092,Alex Hurst,54,66,120000,1500,173,70,20,Left,55.0,42.666666666666664,44.833333333333336,42.666666666666664,74.57142857142857,39.375,10.6
1093,Ciaran McKenna,54,64,100000,1500,193,80,22,Right,30.5,58.333333333333336,43.333333333333336,27.0,56.285714285714285,30.875,11.8
1094,Jens Craenmehr,54,72,110000,1500,192,76,18,Right,12.5,9.0,22.166666666666668,16.666666666666668,32.57142857142857,15.125,55.0
1095,Hjalmar Ekdal,54,64,100000,1500,187,76,21,Right,27.5,55.0,41.166666666666664,38.333333333333336,57.857142857142854,30.125,9.4
1096,Kielen Adams,54,66,110000,1500,179,73,19,Right,48.0,23.666666666666668,40.166666666666664,31.333333333333332,58.714285714285715,43.5,10.2
1097,Alexander Nilsson,54,62,80000,1500,187,82,23,Right,12.0,10.666666666666666,26.0,18.0,37.857142857142854,14.125,55.0
1098,Nino Köpf,54,65,110000,1500,180,70,20,Right,55.5,42.666666666666664,49.333333333333336,52.666666666666664,63.57142857142857,42.625,8.6
1099,Thomas Oluwa,54,68,140000,1500,179,82,19,Right,49.5,16.333333333333332,45.5,40.0,67.85714285714286,45.25,9.6
1100,Mateusz Sowiński,54,69,140000,1500,176,69,19,Right,56.5,31.0,46.166666666666664,51.0,57.57142857142857,45.125,9.2
1101,Stephen Wearne,54,73,140000,1700,174,71,19,Right,54.0,40.333333333333336,45.0,54.333333333333336,57.857142857142854,43.875,7.0
1102,Maxim Deman,54,72,110000,1500,194,82,18,Right,14.0,9.333333333333334,23.833333333333332,16.0,27.857142857142858,13.25,54.2
1103,Adnan Catic,54,64,100000,1500,187,78,20,Left,30.0,53.333333333333336,41.0,32.333333333333336,54.142857142857146,29.5,11.2
1104,Dominique Youfeigane,54,71,120000,1500,188,84,20,Right,11.0,9.333333333333334,23.666666666666668,18.333333333333332,29.857142857142858,12.875,53.0
1105,Roman Hauk,54,64,100000,1500,194,88,21,Right,29.0,55.666666666666664,40.0,28.333333333333332,54.285714285714285,29.875,10.8
1106,Yannick Marchand,54,68,140000,2100,183,68,20,Right,52.0,57.0,49.666666666666664,54.333333333333336,57.285714285714285,40.375,10.8
1107,Cameron Duke,54,71,140000,1500,168,59,19,Right,50.0,45.0,50.833333333333336,48.666666666666664,62.42857142857143,42.875,11.6
1108,Christian Gómez,54,64,110000,1800,170,67,21,Right,55.0,43.666666666666664,46.5,59.666666666666664,59.142857142857146,38.375,12.0
1109,Karim Saab,54,67,110000,1500,178,72,19,Right,41.0,54.333333333333336,41.166666666666664,48.333333333333336,57.714285714285715,32.0,6.8
1110,Dominik Meisel,54,62,100000,1500,175,68,21,Right,56.5,42.333333333333336,45.333333333333336,55.333333333333336,62.57142857142857,44.625,8.0
1111,Yosei Itahashi,54,73,110000,1500,185,75,19,Right,11.0,11.333333333333334,25.166666666666668,17.333333333333332,46.857142857142854,13.5,53.0
1112,Ángel Fraga,54,61,70000,1500,183,74,24,Right,20.0,11.333333333333334,22.5,26.666666666666668,42.0,12.75,55.6
1113,Abhaya Grewal,54,55,,,172,67,27,Left,53.5,19.0,47.333333333333336,37.333333333333336,68.0,50.125,9.8
1114,Terry Taylor,54,74,130000,2500,185,80,19,Left,48.5,48.333333333333336,49.833333333333336,51.333333333333336,58.857142857142854,39.0,11.0
1115,Lewis Richards,54,75,140000,1500,182,72,18,Left,44.5,50.666666666666664,48.0,49.333333333333336,65.71428571428571,42.875,10.4
1116,Reuben Duncan,54,70,140000,1500,174,63,19,Right,51.5,42.666666666666664,46.833333333333336,56.333333333333336,57.0,44.25,10.2
1117,Jayden Richardson,54,74,130000,1600,184,75,20,Right,50.5,55.0,44.166666666666664,31.333333333333332,67.0,29.875,10.2
1118,Karol Struski,54,69,140000,1500,172,66,19,Right,55.5,24.333333333333332,43.166666666666664,50.666666666666664,60.42857142857143,38.875,11.0
1119,Matthew Weaire,54,72,130000,1500,190,75,19,Right,30.5,53.666666666666664,39.5,34.0,57.0,32.625,10.2
1120,Albin Palmlöv,54,75,150000,1500,180,70,18,Right,53.0,37.0,45.833333333333336,45.666666666666664,58.42857142857143,44.375,9.2
1121,Kevin Ibrahim,54,68,120000,1500,188,86,20,Right,14.0,11.333333333333334,23.5,20.333333333333332,35.857142857142854,12.375,53.8
1122,Ryan Burke,54,69,130000,1500,177,73,19,Left,46.5,56.333333333333336,45.166666666666664,45.666666666666664,59.285714285714285,43.875,8.2
1123,Noah Alexandersson,54,71,130000,1500,179,67,18,Right,57.0,34.0,45.666666666666664,46.333333333333336,57.714285714285715,41.625,11.0
1124,Søren Tengstedt,54,69,150000,1500,187,76,20,Left,53.5,18.333333333333332,40.5,44.0,64.57142857142857,49.0,10.2
1125,Maxwell Gyamfi,54,62,90000,1500,185,75,20,Right,30.5,55.0,42.0,33.0,66.0,33.125,11.0
1126,Piao Taoyu,54,54,70000,2000,177,69,27,Right,55.0,36.0,44.0,55.666666666666664,56.857142857142854,41.875,10.6
1127,Michael Wagner,54,68,120000,1500,187,82,20,Right,13.5,10.333333333333334,21.166666666666668,21.0,37.142857142857146,14.875,55.0
1128,Jeppe Pedersen,54,69,140000,1500,181,72,19,Right,50.5,41.666666666666664,46.5,54.666666666666664,63.57142857142857,45.125,9.6
1129,Ruel Sotiriou,54,71,140000,1500,178,68,20,Right,53.0,14.333333333333334,38.166666666666664,39.0,58.714285714285715,48.625,9.4
1130,Serhat Tasdemir,54,71,140000,1500,180,62,20,Right,55.5,34.333333333333336,41.833333333333336,53.666666666666664,55.0,43.0,11.2
1131,Ziya Alkurt,54,54,70000,2300,176,74,29,Left,55.5,21.333333333333332,38.0,44.0,58.857142857142854,50.25,8.6
1132,Ísak Þorvaldsson,54,71,140000,2200,184,73,19,Right,54.5,54.0,50.5,52.333333333333336,57.142857142857146,40.125,11.2
1133,Khalid Al Ghannam,54,69,140000,1800,173,64,19,Right,54.5,24.666666666666668,39.0,48.0,58.285714285714285,43.125,9.6
1134,Dylan Ruiz-Diaz,54,69,140000,1500,180,68,19,Right,53.0,17.0,38.333333333333336,36.666666666666664,70.85714285714286,44.25,10.6
1135,Teodor Berg Haltvik,54,68,150000,1500,180,73,20,Right,46.0,15.666666666666666,38.166666666666664,35.0,62.714285714285715,48.5,11.6
1136,Mads Hansen,54,66,110000,1500,174,65,19,Right,53.5,40.666666666666664,47.666666666666664,53.0,60.857142857142854,43.0,11.2
1137,Zachary Duncan,54,71,140000,1500,183,75,20,Right,58.5,45.0,50.166666666666664,50.0,64.28571428571429,44.25,11.0
1138,Rasmus Sandberg,54,74,120000,1500,185,70,19,Right,15.5,10.666666666666666,21.0,16.333333333333332,37.285714285714285,13.5,55.8
1139,Liu Peng,54,54,50000,1600,195,92,30,Right,12.0,10.666666666666666,28.833333333333332,23.0,46.142857142857146,13.25,54.0
1140,Peder Vogt,54,68,140000,1500,175,70,20,Right,51.0,51.666666666666664,47.666666666666664,45.333333333333336,65.57142857142857,37.375,9.6
1141,Mateusz Praszelik,54,74,140000,1500,184,74,19,Right,60.5,33.666666666666664,45.833333333333336,49.0,59.0,43.375,8.8
1142,Ștefan Fara,54,73,120000,1500,189,77,19,Left,13.5,9.666666666666666,22.833333333333332,19.333333333333332,35.857142857142854,13.5,53.2
1143,Kreshnik Krasniqi,54,71,140000,1500,183,65,19,Right,52.0,41.666666666666664,49.833333333333336,54.333333333333336,59.714285714285715,42.5,10.8
1144,Gianni Stensness,54,64,100000,1500,185,82,21,Right,45.0,51.333333333333336,52.333333333333336,46.666666666666664,55.285714285714285,39.375,7.8
1145,Rian McLean,54,64,100000,1500,185,78,21,Right,31.5,52.666666666666664,40.833333333333336,30.666666666666668,62.0,30.625,13.2
1146,Jake Walker,54,64,100000,1500,182,79,20,Right,50.5,14.0,44.833333333333336,36.666666666666664,58.285714285714285,50.125,10.4
1147,Mark Russell,54,61,90000,1500,178,70,24,Left,54.0,50.0,49.5,43.0,60.857142857142854,35.875,12.0
1148,Reegan Mimnaugh,54,75,150000,1500,177,64,18,Right,53.0,45.333333333333336,49.833333333333336,51.0,58.0,41.625,9.8
1149,Jacob Lackéll,54,66,110000,1500,175,75,19,Right,58.0,38.666666666666664,48.5,51.666666666666664,61.857142857142854,40.375,8.2
1150,Oliver Antman,54,71,130000,1500,175,65,19,Right,59.0,30.0,51.666666666666664,50.333333333333336,62.57142857142857,38.0,8.8
1151,David Ochoa,54,71,120000,1500,188,80,19,Right,8.0,9.0,22.333333333333332,16.0,35.57142857142857,12.0,53.8
1152,Pablo Cárdenas,54,66,110000,1500,177,78,20,Right,57.5,47.333333333333336,45.833333333333336,53.333333333333336,58.42857142857143,48.0,11.2
1153,Yuya Ono,54,62,90000,1500,179,70,24,Right,46.5,52.333333333333336,39.166666666666664,39.0,66.28571428571429,30.0,12.6
1154,José Orlando Pérez,54,65,110000,1500,175,73,23,Right,38.5,53.333333333333336,43.5,34.333333333333336,62.42857142857143,30.375,9.6
1155,Genta Ito,54,66,90000,1500,190,75,20,Right,8.0,12.333333333333334,24.0,19.0,39.142857142857146,12.75,52.6
1156,Dayne St. Clair,54,64,90000,1500,190,75,23,Left,14.0,10.0,24.666666666666668,18.666666666666668,30.857142857142858,12.625,53.8
1157,Brayan Correa,54,55,70000,1500,172,69,27,Left,53.0,59.333333333333336,44.333333333333336,34.0,59.142857142857146,29.125,10.2
1158,Josef Brian Baccay,54,73,130000,1500,178,60,19,Left,54.0,47.333333333333336,49.833333333333336,51.0,64.71428571428571,43.125,10.2
1159,Alexander Abrahamsson,54,64,100000,1500,187,75,21,Right,51.0,49.0,39.5,39.0,56.714285714285715,28.75,9.8
1160,Wille Jakobsson,54,66,80000,1500,189,84,18,Right,11.5,11.0,18.0,17.333333333333332,34.57142857142857,13.125,57.0
