,Player,Overall Score,Potential Score,Market Value,Weekly Salary,Height,Weight,Age,Preferred Foot,Ball Skills,Defence,Mental,Passing,Physical,Shooting,Goalkeeping
4285,Pak Kwang Ryong,66,67,775000,5500,188,83,27,Right,61.0,38.666666666666664,59.333333333333336,54.0,66.57142857142857,61.75,13.8
4286,Florian Raspentino,66,66,625000,2500,179,73,31,Right,65.0,14.666666666666666,50.5,62.0,69.14285714285714,62.0,10.4
4287,Adam Jackson,66,70,750000,2400,187,80,26,Right,52.5,64.66666666666667,50.333333333333336,45.666666666666664,61.857142857142854,32.125,10.2
4288,Charlie Wyke,66,66,700000,4800,185,80,27,Right,62.0,20.666666666666668,54.333333333333336,41.0,72.57142857142857,58.875,13.0
4289,Florin Gardoș,66,66,525000,2700,193,88,31,Right,55.0,66.33333333333333,56.333333333333336,53.666666666666664,54.142857142857146,42.125,12.2
4290,Adriano Montalto,66,66,575000,1500,186,78,32,Left,62.5,20.333333333333332,58.833333333333336,46.0,65.42857142857143,61.125,10.8
4291,Dennis Kempe,66,66,300000,2400,187,86,34,Left,60.5,65.33333333333333,62.166666666666664,60.0,68.14285714285714,50.0,9.8
4292,Adrián Luna,66,66,675000,3900,169,62,28,Right,65.0,34.666666666666664,50.166666666666664,62.0,73.42857142857143,66.5,12.0
4293,Lorenzo Burnet,66,66,550000,2300,170,65,29,Left,66.0,62.666666666666664,62.666666666666664,62.0,70.57142857142857,42.5,10.4
4294,Gianluca Korte,66,66,650000,1500,175,70,30,Left,69.0,26.333333333333332,54.833333333333336,58.333333333333336,72.14285714285714,61.125,11.6
4295,Davit Skhirtladze,66,67,775000,2300,186,81,27,Left,65.5,23.0,58.333333333333336,60.333333333333336,72.85714285714286,56.25,11.8
4296,Aaron Pierre,66,69,725000,3000,185,88,27,Left,46.0,65.33333333333333,46.5,42.0,72.28571428571429,36.5,10.2
4297,Donny Toia,66,66,575000,2400,173,75,28,Left,62.5,63.0,61.333333333333336,60.333333333333336,71.57142857142857,52.25,11.8
4298,Angelo Corsi,66,66,600000,1500,180,72,31,Right,66.5,64.0,62.666666666666664,65.66666666666667,69.28571428571429,60.0,10.0
4299,Martin Pospíšil,66,66,575000,3100,178,78,29,Right,69.5,60.666666666666664,64.83333333333333,63.666666666666664,75.42857142857143,57.75,10.4
4300,Julius Reinhardt,66,66,475000,1500,182,75,32,Right,57.5,63.333333333333336,62.5,62.0,71.0,56.25,12.2
4301,Alex Schalk,66,66,700000,4500,171,72,28,Right,67.0,28.333333333333332,55.666666666666664,41.333333333333336,73.85714285714286,62.75,10.0
4302,Tiago Alves,66,66,700000,2100,182,72,27,Left,66.0,38.333333333333336,58.833333333333336,70.33333333333333,69.14285714285714,66.625,11.4
4303,Ellis Harrison,66,67,775000,4300,180,79,26,Right,62.0,38.666666666666664,58.833333333333336,50.666666666666664,79.14285714285714,59.25,10.4
4304,Yu Sang Hun,66,66,425000,2100,194,84,31,Right,12.5,14.666666666666666,40.333333333333336,27.666666666666668,43.857142857142854,20.0,64.6
4305,Alex Cairns,66,69,575000,2600,183,72,27,Left,12.5,14.333333333333334,32.0,12.666666666666666,43.0,17.5,63.8
4306,Anthony Stewart,66,69,725000,2500,183,76,27,Right,43.0,65.66666666666667,54.333333333333336,47.0,66.0,29.0,10.8
4307,Robin Jansson,66,68,675000,2400,187,87,28,Left,57.0,65.33333333333333,53.5,56.0,58.142857142857146,34.125,9.6
4308,Sean Gannon,66,66,575000,1500,183,67,29,Right,63.0,62.666666666666664,60.166666666666664,61.333333333333336,72.0,49.75,10.8
4309,Ryan Tunnicliffe,66,67,750000,5300,183,80,27,Right,64.5,64.66666666666667,63.5,66.0,65.71428571428571,55.5,10.6
4310,Michael O'Halloran,66,66,650000,2600,181,79,29,Right,66.0,21.333333333333332,51.833333333333336,56.333333333333336,77.71428571428571,56.25,12.4
4311,Min Sang Gi,66,68,675000,2300,184,77,29,Right,46.5,63.666666666666664,54.833333333333336,43.666666666666664,75.42857142857143,41.0,13.0
4312,Lee Jong Sung,66,69,725000,2300,187,72,28,Right,62.0,62.333333333333336,64.83333333333333,58.333333333333336,64.14285714285714,54.875,12.6
4313,Choi Bo Kyung,66,66,475000,3200,184,79,32,Left,51.0,61.333333333333336,58.0,57.0,68.57142857142857,43.0,11.4
4314,Nicolás Mezquida,66,66,675000,2600,168,68,28,Right,68.5,26.666666666666668,58.333333333333336,58.666666666666664,59.285714285714285,61.125,11.8
4315,Nicolás Peñailillo,66,66,575000,1500,186,75,29,Left,64.5,60.666666666666664,61.166666666666664,66.66666666666667,71.28571428571429,65.875,11.6
4316,Tan Long,66,66,,,185,75,32,Right,65.5,30.666666666666668,61.5,60.666666666666664,70.0,62.0,11.2
4317,Connor Ripley,66,70,600000,6100,191,96,27,Right,17.0,13.666666666666666,30.166666666666668,24.0,34.714285714285715,18.25,66.4
4318,Go Moo Yeol,66,66,650000,1900,185,78,30,Left,66.5,21.0,58.666666666666664,55.333333333333336,70.57142857142857,60.125,11.0
4319,Matt Crooks,66,69,800000,3600,192,80,26,Right,64.0,59.333333333333336,63.833333333333336,57.333333333333336,67.85714285714286,51.5,8.8
4320,Steven Lewerenz,66,66,650000,1800,176,76,29,Right,67.5,18.333333333333332,56.666666666666664,59.666666666666664,69.71428571428571,55.875,11.0
4321,Alessandro De Vitis,66,66,650000,1500,184,77,28,Right,65.0,63.0,61.166666666666664,63.666666666666664,70.14285714285714,64.125,11.0
4322,Josh Ruffels,66,67,675000,3000,178,75,26,Left,66.0,66.66666666666667,62.333333333333336,67.33333333333333,64.0,50.125,11.0
4323,Stevie May,66,67,775000,2700,178,67,27,Right,65.5,23.0,58.666666666666664,58.333333333333336,72.71428571428571,61.0,9.4
4324,Christopher Wernitznig,66,66,625000,4600,179,80,30,Right,67.5,44.0,56.0,56.333333333333336,73.28571428571429,60.5,13.4
4325,Jordan Clark,66,67,775000,1900,183,73,26,Right,66.5,45.0,58.0,60.333333333333336,72.85714285714286,55.75,10.2
4326,Jesper Drost,66,67,750000,2700,175,75,27,Left,63.5,47.666666666666664,60.666666666666664,62.666666666666664,68.42857142857143,60.5,11.4
4327,Alex Woodyard,66,67,750000,4100,175,58,27,Right,63.0,65.33333333333333,64.5,66.0,73.71428571428571,52.25,10.0
4328,Riffi Mandanda,66,69,575000,8000,185,85,27,Right,15.0,11.666666666666666,30.5,19.0,50.0,16.625,65.4
4329,Magnar Ødegaard,66,71,750000,1700,186,80,27,Right,50.0,66.0,53.5,54.0,65.85714285714286,31.75,9.4
4330,Kristoffer Haraldseid,66,69,700000,2200,180,74,26,Right,61.5,62.666666666666664,61.833333333333336,60.0,71.14285714285714,54.375,12.6
4331,Riku Riski,66,66,625000,5600,174,70,31,Right,66.5,43.666666666666664,57.5,60.666666666666664,74.71428571428571,61.25,11.6
4332,Jordan Cousins,66,68,700000,8400,177,72,26,Right,65.0,62.333333333333336,62.333333333333336,62.0,75.57142857142857,46.5,12.6
4333,Eriq Zavaleta,66,67,675000,2400,185,84,28,Right,56.0,63.0,59.833333333333336,51.333333333333336,62.57142857142857,52.0,12.4
4334,Erdin Demir,66,66,525000,4600,178,72,30,Left,67.5,61.333333333333336,67.5,70.33333333333333,69.0,54.5,10.2
4335,Roberto Lopes,66,67,650000,1500,186,80,28,Right,49.0,66.0,54.833333333333336,49.0,60.857142857142854,35.625,10.4
4336,Jon Flanagan,66,67,650000,12500,181,79,27,Right,62.0,68.66666666666667,63.333333333333336,60.333333333333336,67.14285714285714,38.25,12.6
4337,Piotr Parzyszek,66,69,825000,2700,190,80,27,Right,61.0,35.0,58.166666666666664,46.666666666666664,62.857142857142854,59.125,10.2
4338,Zac MacMath,66,66,450000,1900,188,88,29,Right,14.5,11.666666666666666,36.0,28.666666666666668,42.285714285714285,18.125,63.6
4339,Callum Harriott,66,67,775000,4800,165,66,26,Left,69.5,30.333333333333332,53.666666666666664,59.333333333333336,72.42857142857143,54.625,12.4
4340,Kevin Kraus,66,66,600000,1700,190,91,28,Right,41.0,63.666666666666664,55.333333333333336,45.666666666666664,52.285714285714285,42.875,9.8
4341,Yacine Qasmi,66,66,675000,2900,183,75,29,Left,60.0,25.0,60.5,46.666666666666664,60.42857142857143,58.375,13.2
4342,Will Keane,66,67,775000,4800,187,72,27,Right,67.0,33.0,55.833333333333336,53.666666666666664,65.14285714285714,60.5,10.6
4343,Louis Bostyn,66,69,600000,3300,196,86,26,Right,8.5,9.333333333333334,31.166666666666668,19.333333333333332,40.714285714285715,16.75,65.0
4344,Salvatore D'Elia,66,66,500000,1500,183,77,31,Left,58.0,63.0,61.0,62.333333333333336,73.42857142857143,46.875,10.4
4345,Campabadal,66,67,650000,2800,178,76,27,Right,65.5,66.66666666666667,52.333333333333336,57.333333333333336,69.71428571428571,48.625,11.6
4346,Mohammed Abu,66,67,650000,1700,170,68,28,Left,65.0,60.666666666666664,64.33333333333333,61.666666666666664,70.71428571428571,56.25,10.6
4347,Edson Montaño,66,66,675000,5600,187,78,29,Right,61.5,26.666666666666668,47.333333333333336,49.0,65.85714285714286,56.625,8.6
4348,Antonio Donnarumma,66,67,550000,7800,192,96,30,Right,21.0,16.0,32.5,11.666666666666666,35.42857142857143,16.375,63.2
4349,Timo Kern,66,66,625000,2300,179,74,30,Right,65.0,41.666666666666664,61.833333333333336,61.333333333333336,75.85714285714286,61.5,10.6
4350,Marco Djuricin,66,67,775000,5000,183,78,27,Right,65.0,20.666666666666668,54.833333333333336,52.0,74.57142857142857,63.0,9.4
4351,Fran Cruz,66,66,575000,2300,184,73,29,Right,47.5,62.333333333333336,55.833333333333336,50.333333333333336,68.85714285714286,42.0,10.2
4352,Ali Crawford,66,66,650000,2000,179,64,29,Right,66.5,54.666666666666664,61.333333333333336,65.33333333333333,72.85714285714286,59.375,12.6
4353,Max Ehmer,66,68,675000,3200,189,93,28,Right,60.5,66.66666666666667,54.833333333333336,52.666666666666664,67.71428571428571,55.75,10.2
4354,Richard Smallwood,66,66,575000,6300,180,72,29,Right,57.5,65.0,63.833333333333336,60.0,65.71428571428571,54.25,11.6
4355,Ben Heneghan,66,69,725000,8400,191,79,26,Right,41.0,65.66666666666667,49.5,42.666666666666664,54.714285714285715,29.25,11.8
4356,Ryan Tafazolli,66,66,575000,4200,196,93,28,Left,47.5,65.66666666666667,48.833333333333336,46.0,62.42857142857143,36.625,14.2
4357,Darren McGregor,66,66,300000,2500,183,87,35,Right,41.0,64.0,53.333333333333336,36.666666666666664,55.285714285714285,37.375,11.8
4358,Robbie Benson,66,67,725000,1500,175,77,28,Left,65.5,58.333333333333336,60.166666666666664,62.333333333333336,73.85714285714286,61.125,11.6
4359,Rémi Mulumba,66,67,750000,2200,178,70,27,Right,63.0,62.666666666666664,62.5,68.0,65.42857142857143,59.75,12.2
4360,Tonny Brochmann,66,66,625000,1600,171,67,31,Right,68.0,53.0,64.5,56.333333333333336,75.0,58.75,10.4
4361,Felicio Brown Forbes,66,66,675000,1800,188,82,29,Right,66.0,55.333333333333336,60.5,55.333333333333336,70.85714285714286,53.125,11.6
4362,Samuel Galindo,66,66,675000,5000,190,70,28,Left,67.0,41.0,53.666666666666664,68.0,64.71428571428571,60.0,10.2
4363,Sefa Yılmaz,66,66,625000,5500,183,79,30,Right,67.0,25.666666666666668,59.5,59.666666666666664,69.28571428571429,63.625,12.2
4364,Jesper Lauridsen,66,66,550000,4100,180,78,29,Left,64.5,61.333333333333336,63.5,62.666666666666664,70.42857142857143,49.875,9.4
4365,Jesper Bøge,66,66,525000,3500,180,70,30,Right,58.5,63.333333333333336,58.666666666666664,60.666666666666664,68.57142857142857,38.625,12.0
4366,George Saunders,66,66,525000,1500,175,74,31,Right,59.0,60.333333333333336,66.16666666666667,60.0,63.0,44.625,9.2
4367,Nick Proschwitz,66,66,525000,2300,192,86,33,Right,56.5,22.0,58.833333333333336,50.0,56.285714285714285,62.125,12.8
4368,Marco Meilinger,66,66,675000,4300,181,77,29,Left,67.0,32.333333333333336,52.5,63.666666666666664,66.57142857142857,60.875,8.4
4369,Tomáš Holý,66,68,550000,3300,206,102,28,Right,17.5,22.0,29.333333333333332,20.0,36.857142857142854,21.375,64.2
4370,Patrick Salomon,66,66,550000,6000,179,70,32,Right,66.5,59.666666666666664,66.66666666666667,56.666666666666664,68.14285714285714,56.875,13.8
4371,Wang Gang,66,66,500000,3600,188,81,31,Right,62.0,61.666666666666664,62.0,57.666666666666664,71.28571428571429,53.875,13.2
4372,Andy Boyle,66,67,625000,1500,178,78,29,Left,48.5,65.66666666666667,54.666666666666664,54.333333333333336,63.42857142857143,38.75,10.6
4373,Sergiu Suciu,66,66,625000,1500,184,76,30,Right,64.0,62.0,62.333333333333336,62.333333333333336,67.57142857142857,59.25,10.0
4374,Abraham,66,66,300000,2800,175,71,34,Left,65.5,62.333333333333336,67.5,61.0,70.85714285714286,57.375,10.2
4375,Alberto Acosta,66,66,475000,15500,174,75,32,Left,69.5,65.66666666666667,63.333333333333336,68.33333333333333,66.0,61.75,12.2
4376,Hallur Hansson,66,67,750000,3600,182,77,28,Right,65.5,45.666666666666664,64.83333333333333,62.0,74.57142857142857,60.25,10.4
4377,Marcel Rømer,66,66,650000,3600,181,81,29,Right,65.0,58.0,67.83333333333333,63.666666666666664,68.71428571428571,48.25,9.4
4378,Alexander Faltsetas,66,66,550000,1800,181,79,33,Right,59.5,67.33333333333333,68.66666666666667,64.0,68.28571428571429,58.5,8.8
4379,Simon Makienok,66,66,675000,6700,201,94,29,Right,63.5,23.666666666666668,56.0,47.333333333333336,45.285714285714285,61.625,10.8
4380,Kennedy Igboananike,66,66,625000,1700,175,70,31,Right,64.5,25.666666666666668,51.5,45.0,80.85714285714286,57.5,11.0
4381,Miguel Angel Sansores,66,66,675000,3900,174,73,29,Right,62.5,29.0,51.833333333333336,53.0,67.42857142857143,56.625,11.8
4382,Mohanad Salem,66,66,240000,4500,184,72,35,Left,44.5,65.0,54.166666666666664,46.0,57.42857142857143,35.875,9.8
4383,Marcus Piossek,66,66,625000,1500,176,73,31,Right,64.5,46.666666666666664,62.833333333333336,61.0,73.14285714285714,58.25,10.8
4384,Aristote Nsiala,66,68,675000,4000,193,83,28,Right,40.5,63.0,53.666666666666664,46.333333333333336,72.57142857142857,42.5,11.0
4385,Gilbert Álvarez,66,66,675000,5400,187,81,28,Right,54.0,17.666666666666668,48.833333333333336,42.0,69.14285714285714,61.75,10.4
4386,José Luis Granados,66,66,400000,4500,182,72,33,Right,53.0,69.0,58.666666666666664,53.666666666666664,66.85714285714286,24.0,12.0
4387,Francisco Flores,66,66,550000,1500,181,88,30,Right,59.0,64.66666666666667,59.166666666666664,64.33333333333333,65.85714285714286,48.75,14.4
4388,Írven Ávila,66,66,675000,5600,168,68,30,Right,62.5,26.666666666666668,52.5,46.333333333333336,67.28571428571429,63.5,12.0
4389,Josepmir Ballón,66,66,550000,5000,179,76,32,Left,66.0,60.333333333333336,64.5,62.0,70.14285714285714,56.25,10.4
4390,Yulián Anchico,66,66,200000,1500,178,75,36,Right,65.5,64.0,63.333333333333336,61.666666666666664,72.0,59.625,13.8
4391,Luis Gutiérrez,66,66,240000,4500,180,74,35,Left,59.5,64.33333333333333,61.166666666666664,49.666666666666664,57.42857142857143,41.5,10.0
4392,Roberto Cereceda,66,66,230000,2100,173,73,35,Left,66.0,66.0,60.833333333333336,66.33333333333333,67.42857142857143,51.0,11.2
4393,Conor McLaughlin,66,66,575000,4000,183,71,29,Right,64.5,63.666666666666664,60.833333333333336,64.33333333333333,70.0,49.75,8.8
4394,Jayden Stockley,66,69,825000,8600,188,79,26,Right,61.0,23.666666666666668,57.5,41.333333333333336,67.42857142857143,55.875,11.2
4395,Matej Delač,66,67,550000,2700,190,80,28,Right,17.0,15.0,31.833333333333332,20.333333333333332,42.285714285714285,18.875,65.6
4396,Ertuğrul Taşkıran,66,66,450000,4100,191,83,30,Right,20.0,14.0,37.833333333333336,13.333333333333334,48.285714285714285,19.5,64.0
4397,Will Grigg,66,66,675000,4800,180,70,29,Right,62.5,27.666666666666668,52.833333333333336,43.333333333333336,70.85714285714286,61.625,11.8
4398,Jack Colback,66,66,550000,10000,177,77,30,Left,61.5,64.33333333333333,64.0,63.333333333333336,65.42857142857143,55.875,7.0
4399,David Jablonský,66,68,675000,2100,190,83,28,Right,50.0,65.33333333333333,49.166666666666664,51.666666666666664,64.14285714285714,41.25,10.0
4400,Isma López,66,66,525000,3100,179,75,30,Left,62.5,58.666666666666664,61.833333333333336,65.66666666666667,72.85714285714286,57.375,8.6
4401,Gianvito Misuraca,66,66,625000,1500,180,75,30,Right,64.0,57.666666666666664,61.333333333333336,62.666666666666664,69.0,62.125,17.0
4402,Ollie Clarke,66,66,650000,3500,180,77,28,Right,65.5,63.0,62.166666666666664,61.666666666666664,70.0,60.0,10.0
4403,Tim Coremans,66,68,550000,2600,186,75,29,Right,18.0,13.333333333333334,29.833333333333332,23.0,47.285714285714285,20.375,65.2
4404,Kevin Fickentscher,66,66,425000,6500,181,78,32,Right,16.5,20.0,39.166666666666664,16.333333333333332,45.57142857142857,16.75,64.6
4405,Romário,66,66,375000,1500,173,72,35,Right,72.0,42.333333333333336,64.83333333333333,61.333333333333336,71.0,60.875,13.0
4406,Pascal Schürpf,66,66,625000,4900,190,85,31,Left,60.5,56.0,62.0,64.33333333333333,66.85714285714286,65.125,11.6
4407,Sebastian Mielitz,66,66,450000,3300,190,83,31,Right,17.5,17.0,38.333333333333336,19.666666666666668,50.142857142857146,17.5,64.4
4408,Dominik Schmidt,66,66,425000,4200,187,78,33,Right,49.0,64.33333333333333,57.0,51.333333333333336,66.57142857142857,38.75,10.6
4409,Łukasz Burliga,66,66,475000,2400,186,81,32,Right,59.5,62.666666666666664,65.66666666666667,60.666666666666664,72.57142857142857,52.375,9.2
4410,Christoph Schösswendter,66,66,525000,3900,194,81,32,Right,38.5,63.333333333333336,48.5,43.333333333333336,52.857142857142854,31.25,12.6
4411,Bobby Shuttleworth,66,66,400000,1900,188,93,33,Right,18.5,14.0,40.833333333333336,22.666666666666668,53.142857142857146,18.5,65.6
4412,Olly Lee,66,66,675000,2800,181,80,29,Right,68.5,50.333333333333336,62.0,64.33333333333333,65.71428571428571,63.5,10.8
4413,Patrick Schönfeld,66,66,600000,5300,186,84,31,Right,69.0,51.333333333333336,64.0,64.66666666666667,66.85714285714286,61.0,12.2
4414,Hans Mulder,66,66,425000,2200,180,76,33,Right,62.0,61.666666666666664,63.666666666666664,63.333333333333336,64.85714285714286,55.25,9.8
4415,Giorgi Merebashvili,66,66,500000,2100,179,75,34,Right,66.5,33.333333333333336,56.5,63.333333333333336,66.14285714285714,56.5,9.4
4416,Mirko Carretta,66,66,675000,1500,178,75,29,Left,67.0,33.0,56.666666666666664,61.0,72.28571428571429,50.5,10.6
4417,Danny Rowe,66,66,675000,4400,183,76,28,Left,69.0,30.0,48.833333333333336,61.666666666666664,74.0,53.625,6.4
4418,Andy Cook,66,66,675000,6700,185,80,29,Right,62.5,24.333333333333332,58.0,50.333333333333336,72.0,60.125,9.8
4419,Soufiane Bidaoui,66,66,625000,1700,176,63,30,Right,73.5,21.0,53.5,57.333333333333336,68.85714285714286,55.5,10.6
4420,Matthew Jurman,66,66,550000,3000,191,87,30,Left,47.5,63.333333333333336,54.166666666666664,59.333333333333336,57.857142857142854,39.125,13.2
4421,Yasin Pehlivan,66,66,525000,4800,184,70,31,Right,61.5,60.333333333333336,62.5,56.333333333333336,69.14285714285714,55.75,10.0
4422,Lee Bum Young,66,66,425000,2600,194,90,31,Right,15.0,16.0,37.833333333333336,25.666666666666668,44.42857142857143,16.875,64.6
4423,Dong Xuesheng,66,66,625000,4300,186,82,31,Right,55.5,23.666666666666668,59.833333333333336,53.333333333333336,66.85714285714286,60.25,10.4
4424,Sean McConville,66,66,600000,2000,180,74,31,Right,63.5,44.0,57.333333333333336,62.333333333333336,68.71428571428571,58.0,10.2
4425,Rémi Pillot,66,66,475000,1700,187,82,30,Right,17.5,13.0,33.333333333333336,26.666666666666668,43.42857142857143,18.0,64.0
4426,Milton Benítez,66,66,375000,5000,171,63,34,Right,68.0,45.666666666666664,56.0,59.0,71.71428571428571,52.5,13.6
4427,Dominic Maroh,66,66,425000,2800,186,85,33,Right,45.5,65.66666666666667,56.166666666666664,45.0,55.857142857142854,41.125,8.4
4428,Danny Andrew,66,66,550000,3300,180,72,29,Left,61.5,64.0,59.5,65.66666666666667,66.14285714285714,54.5,8.0
4429,Laurens De Bock,66,67,650000,15000,179,75,27,Left,61.0,64.0,62.333333333333336,62.0,69.42857142857143,56.375,11.0
4430,Mossa,66,66,500000,3200,178,72,31,Left,63.5,64.0,65.5,63.666666666666664,68.85714285714286,55.0,9.6
4431,Christian Dorda,66,66,500000,2800,182,80,31,Left,61.0,65.33333333333333,57.833333333333336,62.333333333333336,67.85714285714286,45.5,10.6
4432,Óscar Sielva,66,66,600000,2800,178,78,29,Right,66.5,60.333333333333336,62.666666666666664,64.33333333333333,64.28571428571429,56.375,11.2
4433,Niklas Gunnarsson,66,66,575000,1600,188,80,29,Right,57.5,65.66666666666667,59.333333333333336,59.666666666666664,63.714285714285715,46.5,11.2
4434,Michał Janota,66,66,650000,8600,171,73,30,Left,66.5,36.0,56.0,63.666666666666664,67.28571428571429,64.125,13.0
4435,Ousmane Cissokho,66,66,500000,2200,177,68,33,Left,65.0,37.666666666666664,61.333333333333336,62.666666666666664,67.28571428571429,50.625,9.8
4436,Wilfred Moke,66,66,475000,5800,183,78,32,Right,47.5,69.66666666666667,57.0,56.0,71.0,37.875,11.6
4437,Joseph Mills,66,66,525000,5700,175,70,30,Left,61.5,61.333333333333336,60.333333333333336,61.0,74.71428571428571,55.0,13.2
4438,Jamie Devitt,66,66,650000,3600,178,66,30,Right,64.5,37.333333333333336,58.166666666666664,63.0,68.57142857142857,59.375,10.2
4439,Matthias Morys,66,66,525000,2200,184,78,33,Right,65.5,28.333333333333332,59.5,56.0,73.57142857142857,59.875,9.8
4440,Mirko Boland,66,66,425000,1500,174,70,33,Left,63.5,61.0,64.16666666666667,64.33333333333333,72.71428571428571,60.125,12.0
4441,Loïc Damour,66,66,650000,2900,181,75,29,Right,63.0,64.66666666666667,63.666666666666664,65.33333333333333,68.71428571428571,56.5,11.4
4442,Maic Sema,66,66,625000,3400,172,68,31,Right,70.0,37.666666666666664,55.166666666666664,58.333333333333336,73.42857142857143,58.25,10.0
4443,Luke Murphy,66,66,625000,2100,188,74,30,Right,64.5,63.0,65.0,65.0,62.857142857142854,59.875,11.8
4444,Tommi Vaiho,66,66,425000,1500,188,78,31,Right,16.0,15.333333333333334,37.0,18.333333333333332,48.142857142857146,19.25,65.6
4445,Sandaza,66,66,350000,3500,188,80,35,Right,64.5,39.333333333333336,59.333333333333336,59.333333333333336,50.57142857142857,64.625,13.0
4446,Liam Sercombe,66,66,625000,3600,178,69,30,Right,64.0,54.333333333333336,61.0,62.666666666666664,66.28571428571429,61.125,12.6
4447,Gaetano Masucci,66,66,350000,1500,172,72,35,Right,68.5,19.666666666666668,62.5,61.333333333333336,64.85714285714286,61.125,12.2
4448,Alberto Pomini,66,66,70000,1500,185,80,39,Right,16.5,14.666666666666666,36.5,26.666666666666668,44.857142857142854,17.125,64.8
4449,Lars Krogh Gerson,66,66,525000,3000,187,76,30,Right,61.5,60.0,64.5,69.33333333333333,64.28571428571429,59.875,12.4
4450,Jacob Butterfield,66,66,550000,5100,175,77,30,Right,67.0,62.333333333333336,62.5,66.0,60.57142857142857,58.25,8.0
4451,Jimmy Ryan,66,66,525000,1800,180,67,32,Right,66.0,63.0,67.0,63.666666666666664,66.42857142857143,54.125,12.4
4452,Arild Østbø,66,68,550000,1500,183,75,29,Right,10.0,15.666666666666666,39.166666666666664,16.333333333333332,42.857142857142854,15.375,64.0
4453,Tim Breukers,66,66,475000,2400,182,77,32,Right,58.5,67.33333333333333,63.166666666666664,56.333333333333336,68.57142857142857,51.75,12.4
4454,Corry Evans,66,66,575000,6300,180,69,30,Right,56.5,63.666666666666664,59.5,61.333333333333336,62.57142857142857,54.0,12.2
4455,Taijo Teniste,66,66,475000,2100,173,65,32,Right,63.5,62.333333333333336,60.833333333333336,61.666666666666664,76.28571428571429,49.75,10.8
4456,Adil Auassar,66,66,425000,3000,187,86,33,Left,64.0,60.0,66.33333333333333,65.33333333333333,54.42857142857143,62.625,10.6
4457,Jan Koprivec,66,66,425000,1800,185,81,32,Right,20.5,13.0,35.166666666666664,22.666666666666668,49.285714285714285,17.75,64.2
4458,Ádám Bogdán,66,66,425000,2000,194,92,32,Right,14.5,16.333333333333332,34.666666666666664,14.333333333333334,50.57142857142857,17.875,65.4
4459,Róbert Feczesin,66,66,,,187,75,34,Right,64.5,36.0,56.0,59.333333333333336,66.28571428571429,60.625,8.6
4460,Alan Judge,66,66,600000,4800,169,70,31,Right,68.5,33.666666666666664,61.0,67.66666666666667,65.71428571428571,62.125,11.2
4461,Anders K. Jacobsen,66,66,650000,4800,182,76,30,Right,65.0,31.333333333333332,51.666666666666664,49.666666666666664,72.57142857142857,59.375,7.2
4462,Martin Hansen,66,67,525000,6500,189,85,30,Right,18.0,17.0,38.5,10.333333333333334,52.142857142857146,18.75,64.8
4463,Yu Dabao,66,66,475000,3600,185,79,32,Right,60.0,61.333333333333336,65.83333333333333,56.333333333333336,69.71428571428571,58.5,9.2
4464,Faneva Andriatsima,66,66,300000,5100,184,74,36,Right,62.5,19.666666666666668,59.0,55.333333333333336,61.285714285714285,65.625,9.6
4465,Daniel Toth,66,66,475000,4300,173,68,33,Left,60.0,67.66666666666667,61.666666666666664,66.0,73.71428571428571,60.0,11.0
4466,Martin Kobras,66,66,350000,3100,182,80,34,Right,15.0,16.0,30.5,17.0,50.285714285714285,16.0,64.4
4467,Konstantin Engel,66,66,500000,4200,179,79,32,Right,59.0,66.66666666666667,61.666666666666664,61.0,68.71428571428571,45.875,9.6
4468,Graham Burke,66,69,800000,7800,175,72,26,Left,67.5,21.0,56.5,59.333333333333336,62.285714285714285,64.375,5.2
4469,Yaw Amankwah,66,66,525000,1500,194,92,32,Right,41.5,63.333333333333336,54.333333333333336,40.333333333333336,55.57142857142857,31.875,11.4
4470,Petar Zanev,66,66,,,183,70,34,Left,61.5,66.33333333333333,63.333333333333336,64.66666666666667,68.0,51.625,12.4
4471,Marcello Gazzola,66,66,230000,10000,183,77,35,Right,65.0,63.0,60.333333333333336,60.666666666666664,64.57142857142857,49.5,9.6
4472,Krystian Pearce,66,66,550000,5700,188,95,30,Right,53.5,62.0,55.166666666666664,43.666666666666664,72.85714285714286,38.375,9.4
4473,Mathieu Baudry,66,66,475000,4500,188,80,32,Right,57.0,65.0,54.333333333333336,50.333333333333336,60.57142857142857,37.75,8.8
4474,Zhao Mingjian,66,66,475000,3600,181,80,32,Right,62.0,62.0,62.5,64.0,71.0,52.5,10.6
4475,Zheng Long,66,66,575000,4300,178,71,32,Left,64.0,42.333333333333336,62.0,63.333333333333336,66.85714285714286,59.75,11.0
4476,Qin Sheng,66,66,425000,3600,183,76,33,Right,57.0,63.0,61.666666666666664,61.666666666666664,63.857142857142854,54.75,8.4
4477,Wu Yan,66,66,425000,2900,191,82,31,Right,20.0,19.666666666666668,43.666666666666664,39.666666666666664,54.0,20.25,64.4
4478,Kebba Ceesay,66,66,475000,1500,180,74,32,Right,61.0,62.0,59.833333333333336,58.333333333333336,76.14285714285714,49.375,14.8
4479,Chong Te Se,66,66,300000,1500,181,80,36,Right,61.5,38.333333333333336,61.333333333333336,60.333333333333336,66.42857142857143,64.875,9.0
4480,Leigh Broxham,66,66,475000,2800,170,65,32,Right,56.5,64.66666666666667,61.5,56.0,68.57142857142857,54.75,11.2
